Month,Price
5634,35.2546
5635,34.4912
5636,35.4853
5637,34.2682
5638,33.9882
5639,33.8506
5640,33.8543
5641,34.523
5642,33.9319
5643,33.2695
5644,33.3397
5645,33.9311
5646,33.2075
5647,35.0474
5648,35.4784
5649,35.045
5650,33.2364
5651,32.887
5652,33.0287
5653,32.2692
5654,32.7589
5655,31.7498
5656,33.8882
5657,33.9831
5658,33.4598
5659,33.7612
5660,33.3432
5661,34.692
5662,34.2676
5663,32.9514
5664,34.6834
5665,36.5733
5666,35.8011
5667,37.1019
5668,36.2208
5669,36.741
5670,34.8011
5671,34.7143
5672,34.9192
5673,34.9537
5674,34.0227
5675,33.4392
5676,33.3807
5677,33.8578
5678,35.7498
5679,35.3137
5680,34.9896
5681,33.5912
5682,33.5692
5683,34.5124
5684,34.0437
5685,34.1691
5686,34.2042
5687,34.4028
5688,34.2834
5689,33.5307
5690,33.3426
5691,33.6693
5692,34.4717
5693,33.7409
5694,33.9497
5695,32.7629
5696,34.4281
5697,34.27
5698,33.1095
5699,32.4471
5700,32.339
5701,32.4318
5702,33.236
5703,34.9299
5704,36.0436
5705,36.8675
5706,37.6847
5707,36.4063
5708,36.3189
5709,35.2517
5710,36.0317
5711,36.9093
5712,38.7055
5713,38.9438
5714,38.9749
5715,38.4154
5716,37.8661
5717,38.2628
5718,36.577
5719,37.212
5720,37.8755
5721,37.5689
5722,37.0274
5723,36.6378
5724,36.4896
5725,38.1452
5726,38.4476
5727,40.2245
5728,40.1053
5729,38.2997
5730,36.9404
5731,36.1739
5732,35.051
5733,34.7667
5734,35.4987
5735,34.9826
5736,34.6226
5737,34.2557
5738,33.6235
5739,33.1693
5740,32.2624
5741,33.4363
5742,33.1894
5743,32.3943
5744,32.9783
5745,33.9193
5746,32.8686
5747,32.304
5748,32.6899
5749,31.246
5750,32.1729
5751,32.1436
5752,31.8604
5753,33.7884
5754,34.2499
5755,34.758
5756,34.7962
5757,34.1311
5758,34.1955
5759,35.1207
5760,32.5242
5761,32.6709
5762,33.9503
5763,35.7765
5764,36.7781
5765,36.1873
5766,35.213
5767,36.8488
5768,36.2971
5769,36.2238
5770,35.6656
5771,37.5828
5772,35.5631
5773,34.7189
5774,33.7292
5775,33.3708
5776,33.919
5777,34.0263
5778,32.4972
5779,33.5195
5780,33.5299
5781,35.094
5782,33.9123
5783,32.3532
5784,33.7183
5785,33.2718
5786,32.4229
5787,33.0588
5788,34.5311
5789,35.4724
5790,35.4943
5791,35.7525
5792,34.1039
5793,35.1445
5794,34.3657
5795,34.5005
5796,34.864
5797,35.2089
5798,34.8939
5799,34.7568
5800,35.9792
5801,37.4031
5802,37.0195
5803,36.3131
5804,36.7317
5805,36.6063
5806,36.6069
5807,37.9156
5808,37.6861
5809,36.7432
5810,35.5133
5811,35.6621
5812,36.7989
5813,35.6529
5814,35.6253
5815,34.2442
5816,35.0115
5817,36.2387
5818,36.8282
5819,37.075
5820,37.8896
5821,37.6149
5822,38.3802
5823,40.0123
5824,42.7794
5825,41.7311
5826,41.0057
5827,42.3729
5828,43.7635
5829,44.3945
5830,43.8607
5831,42.2241
5832,40.4584
5833,40.2484
5834,39.8703
5835,39.5497
5836,39.2587
5837,41.5288
5838,40.2342
5839,41.1147
5840,39.881
5841,39.6668
5842,40.8102
5843,41.8528
5844,41.642
5845,41.919
5846,42.7081
5847,43.2889
5848,43.4703
5849,43.2233
5850,43.0665
5851,42.5514
5852,40.33
5853,40.8187
5854,40.6596
5855,41.0079
5856,42.0483
5857,41.5385
5858,42.74
5859,41.6182
5860,41.9101
5861,41.6367
5862,41.6757
5863,43.895
5864,44.8801
5865,44.7669
5866,43.4031
5867,40.845
5868,40.6745
5869,39.7851
5870,38.7502
5871,37.7135
5872,36.9911
5873,36.5799
5874,37.4205
5875,37.7538
5876,39.9828
5877,39.6773
5878,39.4235
5879,39.0451
5880,39.7157
5881,39.1395
5882,39.4966
5883,39.0497
5884,38.7324
5885,36.3538
5886,36.8408
5887,36.9027
5888,36.6354
5889,36.3144
5890,35.4938
5891,35.5049
5892,37.0975
5893,36.3674
5894,36.5822
5895,36.5574
5896,36.7466
5897,36.8728
5898,38.1425
5899,38.402
5900,38.3085
5901,37.8578
5902,37.982
5903,36.8025
5904,36.5776
5905,36.9644
5906,37.3851
5907,37.72
5908,38.737
5909,37.8317
5910,37.3089
5911,38.2771
5912,38.0889
5913,38.4039
5914,40.5637
5915,41.8952
5916,43.1074
5917,44.8513
5918,42.9548
5919,43.0803
5920,43.1276
5921,44.1206
5922,44.5534
5923,47.628
5924,47.1945
5925,47.218
5926,47.9008
5927,47.0757
5928,47.8121
5929,48.0293
5930,47.4072
5931,47.0839
5932,50.1678
5933,50.1908
5934,52.0179
5935,50.6297
5936,50.5821
5937,49.6292
5938,48.9451
5939,48.074
5940,48.5417
5941,47.1845
5942,46.7592
5943,46.9868
5944,47.0377
5945,47.4461
5946,46.3595
5947,46.6025
5948,48.9575
5949,48.0787
5950,46.0509
5951,45.0537
5952,44.4307
5953,43.4175
5954,43.1884
5955,43.1059
5956,41.928
5957,44.1364
5958,41.6346
5959,42.9595
5960,40.5748
5961,40.986
5962,42.5511
5963,43.1041
5964,44.7683
5965,47.0814
5966,45.3731
5967,47.135
5968,48.6085
5969,50.0164
5970,51.9806
5971,50.2868
5972,51.2455
5973,50.1693
5974,49.5222
5975,46.2778
5976,45.7116
5977,46.8031
5978,46.3982
5979,46.0154
5980,45.9253
5981,44.7298
5982,45.864
5983,44.0746
5984,42.4724
5985,40.7203
5986,39.6294
5987,37.8527
5988,37.6482
5989,38.1906
5990,38.7027
5991,38.3882
5992,37.5348
5993,37.3942
5994,36.9591
5995,37.4415
5996,38.7121
5997,39.2005
5998,37.6312
5999,38.0611
6000,38.6431
6001,38.6311
6002,37.7776
6003,37.6828
6004,38.3609
6005,37.3546
6006,38.742
6007,37.8224
6008,37.0417
6009,37.2419
6010,37.5444
6011,37.6222
6012,37.2473
6013,35.6591
6014,37.7681
6015,37.8247
6016,38.5485
6017,37.2088
6018,36.1902
6019,38.0929
6020,37.9703
6021,37.671
6022,38.6914
6023,38.7444
6024,38.9776
6025,39.0604
6026,38.623
6027,38.3356
6028,40.0957
6029,40.9678
6030,41.8083
6031,40.3763
6032,38.8302
6033,39.7315
6034,39.2691
6035,38.8966
6036,38.7532
6037,39.8676
6038,38.6767
6039,37.4057
6040,38.2466
6041,39.4257
6042,38.1771
6043,37.9584
6044,38.1267
6045,38.7383
6046,39.9085
6047,40.3485
6048,40.7165
6049,41.4554
6050,42.4174
6051,41.8299
6052,42.3836
6053,39.4787
6054,40.1554
6055,38.8971
6056,38.3707
6057,37.1983
6058,37.5343
6059,37.3163
6060,38.68
6061,38.1848
6062,37.033
6063,37.1318
6064,35.7186
6065,36.3896
6066,37.3019
6067,38.6909
6068,38.0432
6069,36.5589
6070,35.8478
6071,35.5279
6072,35.3925
6073,35.8092
6074,36.5749
6075,33.8996
6076,34.5615
6077,34.3963
6078,34.6383
6079,35.0838
6080,34.0708
6081,34.118
6082,32.9981
6083,31.8207
6084,32.0986
6085,31.3268
6086,31.3727
6087,31.6562
6088,31.563
6089,32.2003
6090,31.0151
6091,31.6693
6092,32.5795
6093,31.6292
6094,32.9581
6095,32.2109
6096,33.371
6097,32.7036
6098,30.9318
6099,31.2357
6100,30.0121
6101,30.724
6102,29.5492
6103,29.6266
6104,28.866
6105,27.6609
6106,26.0574
6107,26.2645
6108,27.2195
6109,28.5126
6110,28.1289
6111,28.5346
6112,28.8978
6113,28.6657
6114,29.1688
6115,31.0619
6116,32.1437
6117,31.041
6118,30.9262
6119,31.0784
6120,30.7987
6121,30.2011
6122,30.5241
6123,29.6302
6124,28.9538
6125,28.3221
6126,28.8728
6127,27.9479
6128,28.1189
6129,27.5457
6130,26.9066
6131,26.5463
6132,25.8733
6133,26.3145
6134,26.8095
6135,27.2741
6136,27.1792
6137,27.5549
6138,27.8476
6139,27.0673
6140,26.6313
6141,25.5228
6142,24.7442
6143,23.6948
6144,22.5226
6145,22.3882
6146,22.8358
6147,22.4498
6148,22.8444
6149,23.0115
6150,23.3345
6151,23.5073
6152,23.5864
6153,23.0965
6154,23.0371
6155,22.3138
6156,22.1965
6157,21.3731
6158,20.5112
6159,20.6126
6160,20.0955
6161,20.0931
6162,19.9627
6163,19.3573
6164,18.806
6165,19.2863
6166,18.8374
6167,18.8665
6168,18.1407
6169,19.2014
6170,19.3536
6171,19.0278
6172,19.8629
6173,19.7575
6174,19.5058
6175,19.9777
6176,19.8229
6177,19.9057
6178,19.7885
6179,19.3988
6180,18.8072
6181,18.5788
6182,17.6392
6183,17.3091
6184,18.0901
6185,17.9819
6186,17.7199
6187,18.5022
6188,18.3549
6189,16.756
6190,16.8554
6191,17.2015
6192,17.6566
6193,17.1851
6194,17.7416
6195,17.0527
6196,16.7549
6197,16.3556
6198,16.9024
6199,17.4193
6200,17.4559
6201,17.1299
6202,16.0688
6203,15.6844
6204,15.9274
6205,15.8195
6206,15.5771
6207,15.2512
6208,15.4144
6209,15.118
6210,15.7117
6211,16.0215
6212,16.0828
6213,16.3053
6214,16.1389
6215,16.1786
6216,16.507
6217,17.0679
6218,18.075
6219,18.1498
6220,17.5688
6221,17.0195
6222,16.3592
6223,15.8046
6224,15.9844
6225,15.7076
6226,15.2556
6227,15.6741
6228,15.2813
6229,14.9034
6230,14.2659
6231,14.8762
6232,14.5408
6233,14.4508
6234,14.3998
6235,14.4879
6236,13.8736
6237,14.3235
6238,14.2471
6239,14.7252
6240,14.6039
6241,15.3362
6242,15.3006
6243,14.2623
6244,14.4493
6245,14.2915
6246,14.4556
6247,14.2313
6248,14.3063
6249,14.3234
6250,13.6898
6251,13.2546
6252,12.709
6253,12.6698
6254,12.5396
6255,12.7713
6256,12.7945
6257,12.991
6258,12.7617
6259,12.3515
6260,12.3555
6261,12.5667
6262,13.1049
6263,13.0108
6264,13.2903
6265,13.0567
6266,13.0095
6267,12.8396
6268,13.174
6269,12.7547
6270,12.6312
6271,12.7056
6272,11.9648
6273,12.1199
6274,11.7478
6275,12.1833
6276,11.7989
6277,11.9255
6278,12.2207
6279,12.2102
6280,12.4858
6281,11.8535
6282,12.0338
6283,12.3219
6284,12.3356
6285,12.3031
6286,11.7869
6287,11.3923
6288,11.0888
6289,11.1799
6290,11.559
6291,11.6067
6292,11.5135
6293,11.3266
6294,11.135
6295,10.6944
6296,10.7745
6297,10.6576
6298,10.4438
6299,10.9335
6300,11.4454
6301,12.3541
6302,12.3356
6303,12.7912
6304,13.1169
6305,13.5165
6306,14.0093
6307,14.2626
6308,14.2879
6309,13.959
6310,13.7057
6311,14.1011
6312,14.3157
6313,14.8064
6314,14.6882
6315,14.7676
6316,14.1078
6317,13.6309
6318,13.7109
6319,14.0806
6320,14.17
6321,14.0887
6322,13.6898
6323,14.001
6324,13.1317
6325,13.3962
6326,13.194
6327,13.0678
6328,13.1422
6329,12.8764
6330,12.8288
6331,13.1095
6332,12.7865
6333,13.1267
6334,12.993
6335,13.7301
6336,13.8908
6337,13.0594
6338,13.0448
6339,13.2899
6340,13.1344
6341,12.6931
6342,12.5671
6343,12.4946
6344,12.1362
6345,11.7005
6346,11.4892
6347,11.1978
6348,11.5144
6349,11.3031
6350,10.7885
6351,10.4873
6352,10.5635
6353,10.1258
6354,9.72695
6355,9.14751
6356,8.96043
6357,8.84864
6358,8.87489
6359,9.20633
6360,9.35382
6361,9.05265
6362,8.83685
6363,8.69893
6364,8.92667
6365,8.69582
6366,8.69887
6367,8.46484
6368,8.65882
6369,8.26988
6370,7.89246
6371,8.14307
6372,8.10058
6373,8.31438
6374,8.03343
6375,7.78443
6376,7.55005
6377,7.45265
6378,7.73047
6379,7.99692
6380,7.79947
6381,8.09457
6382,7.9033
6383,7.87138
6384,8.11035
6385,7.89155
6386,7.78118
6387,7.74262
6388,7.75185
6389,7.61377
6390,7.49854
6391,7.57102
6392,7.5368
6393,7.89
6394,8.00835
6395,8.59728
6396,8.71156
6397,8.8205
6398,8.92537
6399,8.9439
6400,9.37288
6401,9.511
6402,9.39225
6403,9.6072
6404,9.80967
6405,9.73126
6406,9.41192
6407,9.6393
6408,10.0414
6409,10.3483
6410,10.2772
6411,10.6438
6412,10.8177
6413,11.0099
6414,11.2161
6415,11.6819
6416,11.7781
6417,11.8763
6418,11.6038
6419,11.1254
6420,10.4463
6421,10.6132
6422,10.4702
6423,10.555
6424,10.7781
6425,10.6516
6426,10.5003
6427,9.9226
6428,9.79905
6429,10.0969
6430,10.244
6431,10.452
6432,10.4247
6433,10.4384
6434,11.1572
6435,10.9979
6436,10.6976
6437,10.8723
6438,11.0337
6439,10.8639
6440,11.1053
6441,10.7719
6442,10.8141
6443,10.4103
6444,10.4685
6445,10.5101
6446,10.6843
6447,9.94225
6448,9.33756
6449,9.05757
6450,9.01249
6451,9.20629
6452,9.17923
6453,9.26133
6454,9.14836
6455,9.59881
6456,9.5069
6457,9.78158
6458,9.63495
6459,9.47606
6460,9.97508
6461,9.99944
6462,10.0499
6463,10.0995
6464,9.8539
6465,9.69725
6466,9.44745
6467,9.50717
6468,9.57643
6469,9.60718
6470,9.69172
6471,9.39312
6472,9.43482
6473,9.48847
6474,9.36109
6475,8.88701
6476,9.19593
6477,8.77086
6478,8.55121
6479,8.44867
6480,8.60938
6481,8.94388
6482,8.20929
6483,8.1707
6484,8.029
6485,8.14279
6486,8.00353
6487,7.68846
6488,7.49462
6489,7.43887
6490,7.11761
6491,7.2487
6492,7.17453
6493,7.15199
6494,6.91128
6495,6.81934
6496,6.65966
6497,6.95329
6498,6.72933
6499,6.75752
6500,6.84596
6501,6.80418
6502,6.78992
6503,6.70043
6504,6.52258
6505,6.73169
6506,6.68345
6507,6.65916
6508,6.39757
6509,6.18261
6510,6.31012
6511,6.38858
6512,6.15042
6513,6.07871
6514,5.93287
6515,5.55073
6516,5.75421
6517,5.56607
6518,5.64567
6519,5.52248
6520,5.30687
6521,5.11382
6522,5.09773
6523,5.20873
6524,5.24969
6525,4.93394
6526,4.88495
6527,4.89396
6528,4.96702
6529,5.02673
6530,4.99925
6531,5.17158
6532,5.26272
6533,5.11079
6534,5.09075
6535,5.01584
6536,4.9911
6537,4.76574
6538,4.75905
6539,4.75556
6540,4.65321
6541,4.54563
6542,4.55556
6543,4.49598
6544,4.44311
6545,4.76788
6546,4.7962
6547,4.81929
6548,4.67928
6549,4.62935
6550,4.94919
6551,4.9526
6552,4.82338
6553,4.80888
6554,4.7003
6555,5.03159
6556,4.92846
6557,4.91158
6558,5.1175
6559,5.07783
6560,5.46604
6561,5.2896
6562,5.54666
6563,5.41315
6564,5.4234
6565,5.46821
6566,5.34949
6567,5.43439
6568,5.54603
6569,5.34273
6570,5.20511
6571,5.34382
6572,5.3654
6573,5.43203
6574,5.44511
6575,5.45137
6576,5.44069
6577,5.50386
6578,5.62236
6579,5.52647
6580,5.40772
6581,5.47965
6582,5.41102
6583,5.34394
6584,5.32802
6585,5.3716
6586,5.50639
6587,5.09669
6588,5.09204
6589,5.1265
6590,5.0753
6591,5.17962
6592,4.91851
6593,4.72821
6594,4.88602
6595,5.02159
6596,5.13243
6597,5.03615
6598,4.84673
6599,5.07444
6600,5.1828
6601,5.10034
6602,5.25626
6603,5.32679
6604,5.46813
6605,5.55017
6606,5.41978
6607,5.68942
6608,5.57533
6609,5.21129
6610,5.04472
6611,4.9736
6612,5.20095
6613,5.0673
6614,5.01441
6615,4.78422
6616,4.87268
6617,5.19151
6618,5.36872
6619,5.56824
6620,5.6397
6621,5.81322
6622,5.70278
6623,5.90689
6624,5.8397
6625,5.58771
6626,5.31866
6627,5.45387
6628,5.3371
6629,5.37932
6630,5.30005
6631,5.49185
6632,5.53355
6633,5.68329
6634,5.53181
6635,5.41528
6636,5.56452
6637,5.66787
6638,5.83641
6639,5.79481
6640,5.41875
6641,5.44031
6642,5.63762
6643,5.5734
6644,5.73136
6645,5.74438
6646,5.67235
6647,5.68954
6648,5.88051
6649,5.92016
6650,5.70037
6651,5.59274
6652,5.66942
6653,5.6325
6654,5.64698
6655,5.6805
6656,5.79059
6657,5.66524
6658,5.8457
6659,5.86661
6660,5.86045
6661,5.66083
6662,5.86942
6663,5.62806
6664,5.69967
6665,5.76292
6666,5.80277
6667,5.85187
6668,5.89002
6669,5.94322
6670,5.91198
6671,5.82123
6672,5.82944
6673,5.82261
6674,5.93483
6675,6.04409
6676,6.00683
6677,6.03292
6678,6.09645
6679,6.11941
6680,6.51243
6681,6.54623
6682,6.5142
6683,6.31674
6684,5.80058
6685,5.92436
6686,5.62653
6687,5.66584
6688,5.58189
6689,5.65102
6690,5.55123
6691,5.78511
6692,5.77511
6693,5.78065
6694,5.83097
6695,5.5242
6696,5.4882
6697,5.42317
6698,5.42959
6699,5.51164
6700,5.56194
6701,5.64224
6702,5.49442
6703,5.60966
6704,5.41768
6705,5.41726
6706,5.38259
6707,5.3891
6708,5.29201
6709,5.34963
6710,5.41007
6711,5.66249
6712,5.69178
6713,5.74325
6714,5.76812
6715,5.81537
6716,5.95783
6717,6.04229
6718,6.00958
6719,6.25234
6720,6.45192
6721,6.35293
6722,6.2253
6723,6.00157
6724,6.30021
6725,6.18772
6726,6.14316
6727,5.76792
6728,5.63434
6729,5.41691
6730,5.70705
6731,5.35585
6732,5.17982
6733,5.05678
6734,4.98748
6735,5.15387
6736,5.03825
6737,4.91998
6738,5.03132
6739,4.93075
6740,4.83859
6741,4.86373
6742,4.98006
6743,4.97508
6744,5.00645
6745,4.79492
6746,4.81771
6747,4.8127
6748,5.00944
6749,5.05377
6750,4.84427
6751,4.55287
6752,4.57054
6753,4.76702
6754,4.67337
6755,4.62706
6756,4.80544
6757,4.68006
6758,4.52716
6759,4.56466
6760,4.30927
6761,4.28706
6762,4.07269
6763,4.29904
6764,4.23183
6765,4.30432
6766,4.5135
6767,4.43103
6768,4.43483
6769,4.44245
6770,4.58368
6771,4.67196
6772,4.6398
6773,4.67026
6774,4.70182
6775,4.96926
6776,4.87813
6777,4.86075
6778,4.84094
6779,4.70629
6780,4.72685
6781,4.97479
6782,4.85022
6783,4.52531
6784,4.73849
6785,4.66637
6786,4.60006
6787,4.61177
6788,4.54215
6789,4.29749
6790,4.16744
6791,3.91305
6792,3.71705
6793,3.61974
6794,3.61589
6795,3.65586
6796,3.73
6797,3.753
6798,3.8531
6799,3.93917
6800,4.03782
6801,3.95121
6802,4.09293
6803,4.30696
6804,4.24789
6805,4.26563
6806,4.20935
6807,4.33321
6808,4.31489
6809,4.26835
6810,4.25938
6811,4.04165
6812,3.87464
6813,3.9137
6814,3.75496
6815,3.7002
6816,3.67126
6817,3.56997
6818,3.46418
6819,3.43165
6820,3.39747
6821,3.26286
6822,3.23512
6823,3.13463
6824,3.26182
6825,3.26892
6826,3.13473
6827,3.04511
6828,3.08856
6829,3.27154
6830,3.31959
6831,3.22256
6832,3.23203
6833,3.17773
6834,3.19681
6835,3.23096
6836,3.19302
6837,3.2456
6838,3.25216
6839,3.35818
6840,3.35368
6841,3.3827
6842,3.42352
6843,3.51322
6844,3.70681
6845,3.6004
6846,3.64733
6847,3.62145
6848,3.86114
6849,3.8004
6850,4.09339
6851,4.0785
6852,4.13047
6853,4.22312
6854,4.17138
6855,4.15125
6856,3.80072
6857,3.64603
6858,3.5221
6859,3.59795
6860,3.50571
6861,3.45969
6862,3.69701
6863,3.7136
6864,3.72382
6865,3.65136
6866,3.58098
6867,3.56377
6868,3.41413
6869,3.35558
6870,3.33513
6871,3.27571
6872,3.31314
6873,3.19022
6874,3.21063
6875,3.29721
6876,3.38465
6877,3.27602
6878,3.27426
6879,3.33897
6880,3.20125
6881,3.29776
6882,3.24358
6883,3.28556
6884,3.40244
6885,3.32896
6886,3.31414
6887,3.30458
6888,3.53278
6889,3.47447
6890,3.44009
6891,3.44177
6892,3.33513
6893,3.30011
6894,3.35219
6895,3.39452
6896,3.23505
6897,3.23326
6898,3.03649
6899,3.0877
6900,3.08644
6901,3.11794
6902,3.12723
6903,2.98454
6904,2.9972
6905,3.111
6906,3.2333
6907,3.17252
6908,3.2246
6909,3.36301
6910,3.21498
6911,3.42076
6912,3.43706
6913,3.44804
6914,3.29877
6915,3.33564
6916,3.33396
6917,3.40055
6918,3.59626
6919,3.46608
6920,3.46901
6921,3.48034
6922,3.54451
6923,3.5495
6924,3.50024
6925,3.45467
6926,3.31319
6927,3.27688
6928,3.29763
6929,3.323
6930,3.20006
6931,3.10216
6932,3.13382
6933,3.14297
6934,3.12743
6935,3.05247
6936,2.97136
6937,2.98791
6938,2.93806
6939,2.87806
6940,2.93511
6941,2.85044
6942,2.86282
6943,2.89136
6944,3.03689
6945,2.96914
6946,2.98894
6947,2.87243
6948,2.85766
6949,2.78263
6950,2.93512
6951,2.87627
6952,2.93623
6953,2.83397
6954,2.80089
6955,2.95994
6956,2.94611
6957,2.89941
6958,2.77247
6959,2.64486
6960,2.74738
6961,2.81171
6962,2.86587
6963,2.82802
6964,2.77887
6965,2.74885
6966,2.77781
6967,2.88556
6968,2.878
6969,2.93993
6970,2.90696
6971,2.83686
6972,2.88772
6973,2.95953
6974,3.20067
6975,3.29116
6976,3.26517
6977,3.23099
6978,3.31962
6979,3.3766
6980,3.3396
6981,3.32446
6982,3.50158
6983,3.51767
6984,3.39172
6985,3.55148
6986,3.70367
6987,3.56746
6988,3.49771
6989,3.28443
6990,3.4083
6991,3.39895
6992,3.29636
6993,3.27381
6994,3.29973
6995,3.38564
6996,3.46597
6997,3.47142
6998,3.43066
6999,3.30023
7000,3.39596
7001,3.4589
7002,3.42926
7003,3.47322
7004,3.44421
7005,3.37751
7006,3.58313
7007,3.48348
7008,3.42139
7009,3.34143
7010,3.18018
7011,3.21598
7012,3.21137
7013,3.18051
7014,3.09929
7015,3.22401
7016,3.24601
7017,3.37156
7018,3.35299
7019,3.3463
7020,3.42539
7021,3.27708
7022,3.13913
7023,3.25103
7024,3.4294
7025,3.46319
7026,3.58956
7027,3.71233
7028,3.71598
7029,3.74249
7030,3.61644
7031,3.61352
7032,3.57532
7033,3.59134
7034,3.6273
7035,3.60136
7036,3.58813
7037,3.48695
7038,3.45593
7039,3.54682
7040,3.50498
7041,3.57107
7042,3.72763
7043,3.75277
7044,3.53347
7045,3.54084
7046,3.4526
7047,3.59615
7048,3.60358
7049,3.63128
7050,3.6687
7051,3.57571
7052,3.40699
7053,3.44921
7054,3.57734
7055,3.45211
7056,3.41262
7057,3.45987
7058,3.61272
7059,3.57138
7060,3.43751
7061,3.55339
7062,3.58451
7063,3.56007
7064,3.6708
7065,3.71764
7066,3.80504
7067,3.9224
7068,3.95311
7069,4.01611
7070,4.0672
7071,4.38128
7072,4.25918
7073,4.13493
7074,4.18374
7075,4.39153
7076,4.31572
7077,4.20017
7078,4.25292
7079,4.30494
7080,4.23031
7081,4.10172
7082,4.09113
7083,4.14708
7084,4.14205
7085,4.00311
7086,4.25338
7087,4.06564
7088,4.16719
7089,4.29086
7090,4.18508
7091,4.0931
7092,4.03096
7093,4.00503
7094,3.77707
7095,3.69351
7096,3.81291
7097,3.60641
7098,3.52962
7099,3.4962
7100,3.4642
7101,3.49953
7102,3.41147
7103,3.43021
7104,3.34732
7105,3.30286
7106,3.16956
7107,3.23852
7108,3.17156
7109,3.0216
7110,3.04922
7111,2.91457
7112,2.84619
7113,2.84695
7114,2.82479
7115,2.73559
7116,2.74757
7117,2.74439
7118,2.67694
7119,2.54908
7120,2.66206
7121,2.68553
7122,2.68661
7123,2.69752
7124,2.81793
7125,2.77081
7126,2.68108
7127,2.77979
7128,2.75477
7129,2.66596
7130,2.6708
7131,2.55275
7132,2.60842
7133,2.76321
7134,2.72229
7135,2.70823
7136,2.62705
7137,2.63654
7138,2.71394
7139,2.72362
7140,2.68999
7141,2.66085
7142,2.64801
7143,2.55454
7144,2.57596
7145,2.72186
7146,2.64911
7147,2.70588
7148,2.69967
7149,2.73594
7150,2.65252
7151,2.58315
7152,2.44925
7153,2.34199
7154,2.30834
7155,2.28493
7156,2.32825
7157,2.29382
7158,2.34967
7159,2.26017
7160,2.17252
7161,2.14784
7162,2.16767
7163,2.17011
7164,2.10417
7165,2.17135
7166,2.15795
7167,2.22396
7168,2.14254
7169,2.29006
7170,2.36436
7171,2.32607
7172,2.22683
7173,2.26121
7174,2.11922
7175,2.0892
7176,2.09602
7177,2.14737
7178,2.24002
7179,2.38887
7180,2.57327
7181,2.54211
7182,2.42198
7183,2.46568
7184,2.45915
7185,2.42998
7186,2.4391
7187,2.33181
7188,2.32458
7189,2.38831
7190,2.33599
7191,2.42236
7192,2.52492
7193,2.64738
7194,2.62196
7195,2.61071
7196,2.60836
7197,2.60133
7198,2.67423
7199,2.66878
7200,2.76227
7201,2.78724
7202,2.74254
7203,2.72311
7204,2.701
7205,2.7224
7206,2.86198
7207,2.95672
7208,3.09897
7209,3.0673
7210,2.9941
7211,3.242
7212,3.23329
7213,3.27433
7214,3.44346
7215,3.38045
7216,3.68148
7217,3.68964
7218,3.62956
7219,3.67812
7220,3.53217
7221,3.54348
7222,3.53846
7223,3.58089
7224,3.64468
7225,3.79622
7226,3.69845
7227,3.73232
7228,3.75689
7229,3.63227
7230,3.63738
7231,3.58744
7232,3.63812
7233,3.66805
7234,3.67058
7235,3.79004
7236,3.70308
7237,3.75115
7238,3.63122
7239,3.54069
7240,3.49405
7241,3.41137
7242,3.35534
7243,3.33187
7244,3.35258
7245,3.50072
7246,3.45782
7247,3.39332
7248,3.54546
7249,3.51881
7250,3.45304
7251,3.45307
7252,3.5114
7253,3.52221
7254,3.59857
7255,3.8281
7256,3.89609
7257,3.93148
7258,3.95226
7259,4.04059
7260,4.06115
7261,3.85678
7262,3.94248
7263,3.86632
7264,3.71782
7265,3.79811
7266,3.67116
7267,3.52375
7268,3.65301
7269,3.65063
7270,3.54525
7271,3.50163
7272,3.43301
7273,3.27422
7274,3.24682
7275,3.21557
7276,3.18954
7277,3.06242
7278,3.13174
7279,3.02213
7280,3.06572
7281,3.12384
7282,3.04379
7283,2.98488
7284,2.95605
7285,3.02865
7286,3.18729
7287,3.23927
7288,3.24005
7289,3.21801
7290,3.23899
7291,3.1587
7292,3.32352
7293,3.19826
7294,3.17127
7295,3.11386
7296,2.82584
7297,2.92551
7298,2.87518
7299,2.84622
7300,2.90601
7301,2.87743
7302,2.88629
7303,2.86413
7304,2.86913
7305,2.80682
7306,2.83174
7307,2.79713
7308,2.75701
7309,2.74603
7310,2.70462
7311,2.64025
7312,2.60413
7313,2.53431
7314,2.57025
7315,2.58945
7316,2.68584
7317,2.72056
7318,2.6187
7319,2.62987
7320,2.72482
7321,2.68321
7322,2.61358
7323,2.61986
7324,2.60546
7325,2.56712
7326,2.52651
7327,2.54146
7328,2.42811
7329,2.40154
7330,2.31664
7331,2.36797
7332,2.52601
7333,2.46555
7334,2.40881
7335,2.51178
7336,2.53883
7337,2.53091
7338,2.59617
7339,2.5377
7340,2.5012
7341,2.45537
7342,2.53935
7343,2.45642
7344,2.55112
7345,2.53607
7346,2.49879
7347,2.44141
7348,2.52844
7349,2.63336
7350,2.75177
7351,2.69968
7352,2.63181
7353,2.76089
7354,2.7562
7355,2.76142
7356,2.70219
7357,2.58499
7358,2.5431
7359,2.57065
7360,2.4377
7361,2.46225
7362,2.3076
7363,2.35911
7364,2.29124
7365,2.30702
7366,2.39541
7367,2.41526
7368,2.52943
7369,2.56116
7370,2.56318
7371,2.58273
7372,2.57961
7373,2.60892
7374,2.60001
7375,2.71099
7376,2.70718
7377,2.67075
7378,2.58669
7379,2.58982
7380,2.53078
7381,2.57079
7382,2.49978
7383,2.66606
7384,2.55244
7385,2.62023
7386,2.63547
7387,2.67196
7388,2.5501
7389,2.46221
7390,2.51941
7391,2.59793
